"","ID","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","Continent","BodyMass.Value","Title"
"1302",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","Total PCBs","PCBs","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","7.56",NA,NA,"2.86","21.21","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1303",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","Total PCBs","PCBs","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","9.5",NA,NA,"3.58","20.440000000000001","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1304",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","a-HCH","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.6",NA,NA,"0.03","0.94","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1305",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","b-HCH","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","1.93",NA,NA,"0.66","2.88","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1306",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","Lindane","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","1.08",NA,NA,"0.41","1.64","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1307",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","d-HCH","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.28000000000000003",NA,NA,"0.03","0.66","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1308",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","Aldrin","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.28999999999999998",NA,NA,"0.03","2.19","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1309",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","Dieldrin","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.32",NA,NA,"0.04","2.12","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1310",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","Endrin","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.13",NA,NA,"0.05","0.9","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1311",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","Heptachlor","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.82",NA,NA,"0.39","2.09","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1312",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","Heptachlor epoxide","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.24",NA,NA,"0.04","1.04","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1313",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","Chlordane","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.05",NA,NA,"0.04","0.61","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1314",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","endosulfan I","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.36",NA,NA,"0.04","2.14","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1315",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","endosulfan II","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.18",NA,NA,"0.05","0.81","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1316",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","endosulfan sulfate","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","1.01",NA,NA,"0.06","4.01","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1317",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","p,p′-DDT","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.11",NA,NA,"0.06","0.88","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1318",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","p,p′-DDD","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.52",NA,NA,"0.05","1.87","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1319",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","p,p′-DDE","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","3.34",NA,NA,"0.95","9.42","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1320",164,"2003","2005","Greece","Cinereous Vulture","Aegypius monachus","wild","total organochlorine insecticides","organochlorine insecticides","blood",NA,30,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","13.87",NA,NA,"5.05","27.65","ng/g","wet","no","none","none","Europe",9320.55,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1321",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","a-HCH","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.86",NA,NA,"0.69","1.28","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1322",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","b-HCH","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","2.25",NA,NA,"1.52","3.57","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1323",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","Lindane","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","1.66",NA,NA,"1.19","2.37","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1324",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","d-HCH","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.45",NA,NA,"0.03","0.78","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1325",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","Aldrin","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.26",NA,NA,"0.03","3.94","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1326",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","Dieldrin","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.14000000000000001",NA,NA,"0.04","1.79","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1327",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","Endrin","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.11",NA,NA,"0.05","0.79","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1328",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","Heptachlor","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","1.1399999999999999",NA,NA,"0.65","2.2400000000000002","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1329",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","Heptachlor epoxide","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.3",NA,NA,"0.04","1.1200000000000001","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1330",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","Chlordane","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.08",NA,NA,"0.04","0.88","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1331",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","endosulfan I","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.48",NA,NA,"0.04","3.89","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1332",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","endosulfan II","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.21",NA,NA,"0.05","1.82","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1333",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","endosulfan sulfate","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","2.48",NA,NA,"0.62","10.42","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1334",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","p,p′-DDT","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.13",NA,NA,"0.06","0.98","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1335",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","p,p′-DDD","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","0.63",NA,NA,"0.05","2.2599999999999998","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1336",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","p,p′-DDE","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","3.82",NA,NA,"1.52","10.59","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1337",164,"2003","2005","Greece","Griffon Vulture","Gyps fulvus","wild","total organochlorine insecticides","organochlorine insecticides","blood",NA,15,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","18.149999999999999",NA,NA,"9.42","45.27","ng/g","wet","no","none","none","Europe",7435.99,"Organochlorine residues in blood of cinereous vultures and Eurasian griffon vultures in a northeastern Mediterranean area of nature conservation"
"1338",165,"1966","1981","United States of America","Barred Owl","Strix varia","wild","DDE","organochlorine insecticides","brain",NA,11,NA,0.364,"unknown/mixed","unknown/mixed","arithmetic mean","1.68","5.0000000000000001E-3",NA,"0.14000000000000001","4.13","ppm","wet","no","none","none","N. America",711.49,"Organochlorine and PCB residues in tissues of raptors from Illinois, 1966-1981"
"1339",165,"1966","1981","United States of America","Barred Owl","Strix varia","wild","DDE","organochlorine insecticides","adipose",NA,6,NA,0.167,"unknown/mixed","unknown/mixed","arithmetic mean","8.3000000000000007","5.0000000000000001E-3",NA,NA,NA,"ppm","wet","no","none","none","N. America",711.49,"Organochlorine and PCB residues in tissues of raptors from Illinois, 1966-1981"
"1340",165,"1966","1981","United States of America","Barred Owl","Strix varia","wild","DDE","organochlorine insecticides","liver",NA,12,NA,0.333,"unknown/mixed","unknown/mixed","arithmetic mean","2.75","5.0000000000000001E-3",NA,"0.6","5.4","ppm","wet","no","none","none","N. America",711.49,"Organochlorine and PCB residues in tissues of raptors from Illinois, 1966-1981"
"1341",165,"1966","1981","United States of America","Barred Owl","Strix varia","wild","DDE","organochlorine insecticides","breast",NA,13,NA,0.385,"unknown/mixed","unknown/mixed","arithmetic mean","2.44","5.0000000000000001E-3",NA,"0.3","8.43","ppm","wet","no","none","none","N. America",711.49,"Organochlorine and PCB residues in tissues of raptors from Illinois, 1966-1981"
"1342",165,"1966","1981","United States of America","Barred Owl","Strix varia","wild","DDE","organochlorine insecticides","heart",NA,11,NA,0.364,"unknown/mixed","unknown/mixed","arithmetic mean","1.96","5.0000000000000001E-3",NA,"1.1200000000000001","4.0199999999999996","ppm","wet","no","none","none","N. America",711.49,"Organochlorine and PCB residues in tissues of raptors from Illinois, 1966-1981"
"1343",165,"1966","1981","United States of America","Great Horned Owl","Bubo virginianus","wild","DDE","organochlorine insecticides","brain",NA,14,NA,0.857,"unknown/mixed","unknown/mixed","arithmetic mean","2.38","5.0000000000000001E-3",NA,"4.0000000000000001E-3","10.210000000000001","ppm","wet","no","none","none","N. America",1575.7,"Organochlorine and PCB residues in tissues of raptors from Illinois, 1966-1981"
